test_name,sample_type,hypothesis_family,sub_strategy,robust_cost_bps,n_trades,win_rate,median_return,average_return,p25_return,p75_return,worst_trade,best_trade,expectancy,profit_factor,median_mae,median_mfe,time_split,confidence_bucket,event_type,scenario,holding_window_bucket
time_split,raw,monitoring_tag,tag_immediate_1h,20,4,0.5,-0.07882715246150515,-0.05889444371068166,-0.1686666666666666,0.030945070494479796,-0.1686666666666666,0.09074319674695029,-0.05889444371068166,0.3016469125215612,0.21703911236342754,0.22172173723217065,2023H2,,,,
time_split,raw,monitoring_tag,tag_immediate_1h,50,4,0.5,-0.08182715246150515,-0.06189444371068166,-0.1716666666666666,0.027945070494479796,-0.1716666666666666,0.08774319674695029,-0.06189444371068166,0.27889968492409695,0.21703911236342754,0.22172173723217065,2023H2,,,,
time_split,raw,monitoring_tag,tag_immediate_1h,100,4,0.5,-0.08682715246150516,-0.06689444371068165,-0.1766666666666666,0.022945070494479802,-0.1766666666666666,0.0827431967469503,-0.06689444371068165,0.24270441082247157,0.21703911236342754,0.22172173723217065,2023H2,,,,
time_split,raw,pump_fade,pump20_failed_breakout_fade,0,2,0.5,0.25000000000000006,0.25000000000000006,0.04166666666666674,0.45833333333333337,-0.1666666666666666,0.6666666666666667,0.25000000000000006,4.000000000000002,0.298295012449424,0.7234020032019477,2023H2,,,,
time_split,raw,pump_fade,pump20_failed_breakout_fade,20,2,0.5,0.24800000000000005,0.24800000000000005,0.03966666666666674,0.45633333333333337,-0.1686666666666666,0.6646666666666667,0.24800000000000005,3.940711462450595,0.298295012449424,0.7234020032019477,2023H2,,,,
time_split,raw,pump_fade,pump20_failed_breakout_fade,50,2,0.5,0.24500000000000005,0.24500000000000005,0.036666666666666736,0.45333333333333337,-0.1716666666666666,0.6616666666666667,0.24500000000000005,3.854368932038837,0.298295012449424,0.7234020032019477,2023H2,,,,
time_split,raw,pump_fade,pump20_failed_breakout_fade,100,2,0.5,0.24000000000000005,0.24000000000000005,0.03166666666666673,0.44833333333333336,-0.1766666666666666,0.6566666666666667,0.24000000000000005,3.7169811320754733,0.298295012449424,0.7234020032019477,2023H2,,,,
time_split,raw,spot_delisting_announcement_shock,immediate_1h_confirmation,0,3,0.6666666666666666,0.4285714285714286,0.2348668280871671,0.13801452784503637,0.4285714285714286,-0.1525423728813559,0.4285714285714286,0.2348668280871671,5.619047619047621,0.6811145510835912,0.4770992366412214,2023H2,,,,
time_split,raw,spot_delisting_announcement_shock,immediate_1h_confirmation,20,3,0.6666666666666666,0.4265714285714286,0.2328668280871671,0.13601452784503637,0.4265714285714286,-0.1545423728813559,0.4265714285714286,0.2328668280871671,5.520446213141982,0.6811145510835912,0.4770992366412214,2023H2,,,,
time_split,raw,spot_delisting_announcement_shock,immediate_1h_confirmation,50,3,0.6666666666666666,0.4235714285714286,0.2298668280871671,0.13301452784503637,0.4235714285714286,-0.1575423728813559,0.4235714285714286,0.2298668280871671,5.377238146468917,0.6811145510835912,0.4770992366412214,2023H2,,,,
time_split,raw,spot_delisting_announcement_shock,immediate_1h_confirmation,100,3,0.6666666666666666,0.4185714285714286,0.2248668280871671,0.12801452784503636,0.4185714285714286,-0.1625423728813559,0.4185714285714286,0.2248668280871671,5.1503053776255046,0.6811145510835912,0.4770992366412214,2023H2,,,,
time_split,raw,spot_delisting_announcement_shock,rebound_failure_24h,0,3,1.0,0.4285714285714286,0.386058717402001,0.3648023618172872,0.4285714285714286,0.3010332950631458,0.4285714285714286,0.386058717402001,,0.1395908543922983,0.5136612021857923,2023H2,,,,
time_split,raw,spot_delisting_announcement_shock,rebound_failure_24h,20,3,1.0,0.4265714285714286,0.384058717402001,0.3628023618172872,0.4265714285714286,0.2990332950631458,0.4265714285714286,0.384058717402001,,0.1395908543922983,0.5136612021857923,2023H2,,,,
