execution_variant,variant_priority,filter_group,filter_name,entry_feasible_filter,cost_bps,sample_view,n_trades,win_rate,median_return,average_return,p25_return,p75_return,worst_trade,best_trade,median_mae,median_mfe,expectancy,profit_factor,average_return_ex_top5,median_return_ex_top5,low_confidence_flag
7d_delay_diagnostic,diagnostic,data_quality,exclude_fallback_only_paths,yes,20,full_sample,59,0.3050847457627119,-0.1686666666666666,0.09694764281644253,-0.1686666666666666,0.42326953396707623,-0.16866666666666671,0.8161818181818181,0.4913151364764268,0.5955734406438631,0.09694764281644253,1.8344737770961648,0.01552490598262645,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,exclude_fallback_only_paths,yes,20,excluding_top5,53,0.22641509433962265,-0.1686666666666666,0.01552490598262645,-0.1686666666666666,-0.1686666666666665,-0.16866666666666671,0.8161818181818179,0.5920934411500447,0.5134328358208955,0.01552490598262645,1.1200406328673644,-0.10631418935203314,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,exclude_fallback_only_paths,yes,50,full_sample,59,0.3050847457627119,-0.1716666666666666,0.09394764281644254,-0.1716666666666666,0.4202695339670762,-0.17166666666666672,0.8131818181818181,0.4913151364764268,0.5955734406438631,0.09394764281644254,1.7943964178572858,0.012524905982626443,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,exclude_fallback_only_paths,yes,100,full_sample,59,0.3050847457627119,-0.1766666666666666,0.08894764281644253,-0.1766666666666666,0.4152695339670762,-0.17666666666666672,0.8081818181818181,0.4913151364764268,0.5955734406438631,0.08894764281644253,1.7306511384145038,0.007524905982626445,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,data_quality_combo,clean_no_gap_no_fallback,yes,0,full_sample,24,0.375,-0.1666666666666666,0.11444946044669153,-0.1666666666666666,0.42408851147693016,-0.1666666666666667,0.8181818181818181,0.4733424410942171,0.4168243656733984,0.11444946044669153,2.0987148202882397,0.05047379156168004,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,data_quality_combo,clean_no_gap_no_fallback,yes,20,full_sample,24,0.375,-0.1686666666666666,0.11244946044669156,-0.1686666666666666,0.42208851147693016,-0.16866666666666671,0.8161818181818181,0.4733424410942171,0.4168243656733984,0.11244946044669156,2.066714249296679,0.04847379156168004,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,data_quality_combo,clean_no_gap_no_fallback,yes,20,excluding_top5,22,0.3181818181818182,-0.1686666666666666,0.04847379156168004,-0.1686666666666666,0.2877559171597635,-0.16866666666666671,0.8161818181818179,0.5358896745625032,0.3387836848929915,0.04847379156168004,1.421511230971131,-0.028297011100333745,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,data_quality_combo,clean_no_gap_no_fallback,yes,50,full_sample,24,0.375,-0.1716666666666666,0.10944946044669156,-0.1716666666666666,0.41908851147693016,-0.17166666666666672,0.8131818181818181,0.4733424410942171,0.4168243656733984,0.10944946044669156,2.0201114760079992,0.045473791561680035,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,data_quality_combo,clean_no_gap_no_fallback,yes,100,full_sample,24,0.375,-0.1766666666666666,0.10444946044669155,-0.1766666666666666,0.41408851147693015,-0.17666666666666672,0.8081818181818181,0.4733424410942171,0.4168243656733984,0.10444946044669155,1.945957377630414,0.040473791561680024,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,negative_1h_confirmation,yes,0,full_sample,82,0.32926829268292684,-0.1666666666666666,0.13719392798277333,-0.1666666666666666,0.8181818181818179,-0.1666666666666667,0.8181818181818181,0.4239751277486684,0.7500000000000002,0.13719392798277333,2.275578876024523,-0.015266047434923295,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,negative_1h_confirmation,yes,20,full_sample,82,0.32926829268292684,-0.1686666666666666,0.13519392798277327,-0.1686666666666666,0.8161818181818179,-0.16866666666666671,0.8161818181818181,0.4239751277486684,0.7500000000000002,0.13519392798277327,2.2414990916675284,-0.017266047434923295,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,negative_1h_confirmation,yes,20,excluding_top5,67,0.1791044776119403,-0.1686666666666666,-0.017266047434923295,-0.1686666666666666,-0.1686666666666665,-0.16866666666666671,0.8161818181818179,0.5920934411500447,0.4943651389932382,-0.017266047434923295,0.8704483049169293,-0.11450163175687643,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,negative_1h_confirmation,yes,50,full_sample,82,0.32926829268292684,-0.1716666666666666,0.1321939279827733,-0.1716666666666666,0.8131818181818179,-0.17166666666666672,0.8131818181818181,0.4239751277486684,0.7500000000000002,0.1321939279827733,2.1919251835401803,-0.020266047434923305,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,negative_1h_confirmation,yes,100,full_sample,82,0.32926829268292684,-0.1766666666666666,0.1271939279827733,-0.1766666666666666,0.8081818181818179,-0.17666666666666672,0.8081818181818181,0.4239751277486684,0.7500000000000002,0.1271939279827733,2.113182082249188,-0.025266047434923306,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,failed_rebound_24h,yes,0,full_sample,50,0.38,-0.1666666666666666,0.1729068325850132,-0.1666666666666666,0.8181818181818179,-0.1666666666666667,0.8181818181818181,0.3990543869086379,0.9498355263157895,0.1729068325850132,2.7203864288651545,0.011588086185811915,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,failed_rebound_24h,yes,20,full_sample,50,0.38,-0.1686666666666666,0.17090683258501316,-0.1686666666666666,0.8161818181818179,-0.16866666666666671,0.8161818181818181,0.3990543869086379,0.9498355263157895,0.17090683258501316,2.67976238376775,0.009588086185811914,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,failed_rebound_24h,yes,20,excluding_top5,40,0.225,-0.1686666666666666,0.009588086185811914,-0.1686666666666666,-0.1333081009296147,-0.16866666666666671,0.8161818181818179,0.5084360741359853,0.5911443833195988,0.009588086185811914,1.0753894096035683,-0.1056395898136175,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,failed_rebound_24h,yes,50,full_sample,50,0.38,-0.1716666666666666,0.16790683258501315,-0.1716666666666666,0.8131818181818179,-0.17166666666666672,0.8131818181818181,0.3990543869086379,0.9498355263157895,0.16790683258501315,2.620649610859995,0.006588086185811903,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,failed_rebound_24h,yes,100,full_sample,50,0.38,-0.1766666666666666,0.16290683258501318,-0.1766666666666666,0.8081818181818179,-0.17666666666666672,0.8081818181818181,0.3990543869086379,0.9498355263157895,0.16290683258501318,2.526707931893212,0.0015880861858119071,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,no_sustained_reclaim_above_entry,no,0,full_sample,59,0.3898305084745763,-0.1666666666666666,0.18749861067666876,-0.1666666666666666,0.8181818181818179,-0.1666666666666667,0.8181818181818181,0.3737373737373737,0.7891566265060244,0.18749861067666876,2.888246804155584,0.058787752002148454,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,no_sustained_reclaim_above_entry,no,20,full_sample,59,0.3898305084745763,-0.1686666666666666,0.18549861067666873,-0.1686666666666666,0.8161818181818179,-0.16866666666666671,0.8161818181818181,0.3737373737373737,0.7891566265060244,0.18549861067666873,2.845425633097215,0.05678775200214845,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,no_sustained_reclaim_above_entry,no,20,excluding_top5,49,0.2653061224489796,-0.1686666666666666,0.05678775200214845,-0.1686666666666666,0.2576153846153848,-0.16866666666666671,0.8161818181818179,0.4499999999999999,0.5955734406438631,0.05678775200214845,1.4691963585734673,-0.09138669993534801,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,no_sustained_reclaim_above_entry,no,50,full_sample,59,0.3898305084745763,-0.1716666666666666,0.18249861067666873,-0.1716666666666666,0.8131818181818179,-0.17166666666666672,0.8131818181818181,0.3737373737373737,0.7891566265060244,0.18249861067666873,2.783108522584442,0.05378775200214845,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,no_sustained_reclaim_above_entry,no,100,full_sample,59,0.3898305084745763,-0.1766666666666666,0.17749861067666872,-0.1766666666666666,0.8081818181818179,-0.17666666666666672,0.8081818181818181,0.3737373737373737,0.7891566265060244,0.17749861067666872,2.6840568183634583,0.048787752002148445,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,high_mfe_mae_asymmetry,no,0,full_sample,64,0.5625,0.3613551251640036,0.3384243726051384,-0.1666666666666666,0.8181818181818181,-0.1666666666666666,0.8181818181818181,0.18598209553404815,2.302929868851918,0.3384243726051384,5.8553529463020215,0.16489508377953083,-0.1666666666666665,no
7d_delay_diagnostic,diagnostic,path_behavior,high_mfe_mae_asymmetry,no,20,full_sample,64,0.5625,0.3593551251640036,0.33642437260513836,-0.1686666666666666,0.8161818181818181,-0.1686666666666666,0.8161818181818181,0.18598209553404815,2.302929868851918,0.33642437260513836,5.766818487112186,0.1628950837795308,-0.1686666666666665,no
7d_delay_diagnostic,diagnostic,path_behavior,high_mfe_mae_asymmetry,no,20,excluding_top5,47,0.40425531914893614,-0.1686666666666665,0.1628950837795308,-0.1686666666666666,0.6097479292040228,-0.1686666666666666,0.8161818181818179,0.2880794701986753,3.261111111111111,0.1628950837795308,2.694989550508701,-0.03672030728783466,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,high_mfe_mae_asymmetry,no,50,full_sample,64,0.5625,0.3563551251640036,0.3334243726051384,-0.1716666666666666,0.8131818181818181,-0.1716666666666666,0.8131818181818181,0.18598209553404815,2.302929868851918,0.3334243726051384,5.638057813440597,0.1598950837795308,-0.1716666666666665,no
7d_delay_diagnostic,diagnostic,path_behavior,high_mfe_mae_asymmetry,no,100,full_sample,64,0.5625,0.3513551251640036,0.32842437260513835,-0.1766666666666666,0.8081818181818181,-0.1766666666666666,0.8081818181818181,0.18598209553404815,2.302929868851918,0.32842437260513835,5.4335962901308426,0.1548950837795308,-0.1766666666666665,no
7d_delay_diagnostic,diagnostic,path_behavior,early_lower_low_after_tag,no,0,full_sample,76,0.34210526315789475,-0.1666666666666666,0.14062590306600165,-0.1666666666666666,0.8181818181818179,-0.1666666666666667,0.8181818181818181,0.4612812611117696,1.0430359937402192,0.14062590306600165,2.304650916861659,0.0008127777246426681,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,early_lower_low_after_tag,no,20,full_sample,76,0.34210526315789475,-0.1686666666666666,0.13862590306600162,-0.1686666666666666,0.8161818181818179,-0.16866666666666671,0.8161818181818181,0.4612812611117696,1.0430359937402192,0.13862590306600162,2.270585729949893,-0.0011872222753573371,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,early_lower_low_after_tag,no,20,excluding_top5,63,0.20634920634920634,-0.1686666666666666,-0.0011872222753573371,-0.1686666666666666,-0.1686666666666665,-0.16866666666666671,0.8161818181818179,0.6173285198555958,0.6498028909329829,-0.0011872222753573371,0.990979749908601,-0.12007726452367372,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,early_lower_low_after_tag,no,50,full_sample,76,0.34210526315789475,-0.1716666666666666,0.1356259030660016,-0.1716666666666666,0.8131818181818179,-0.17166666666666672,0.8131818181818181,0.4612812611117696,1.0430359937402192,0.1356259030660016,2.221001168940283,-0.004187222275357339,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,path_behavior,early_lower_low_after_tag,no,100,full_sample,76,0.34210526315789475,-0.1766666666666666,0.13062590306600164,-0.1766666666666666,0.8081818181818179,-0.17666666666666672,0.8081818181818181,0.4612812611117696,1.0430359937402192,0.13062590306600164,2.142163358389785,-0.009187222275357334,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,volatility,high_post_tag_volatility,no,0,full_sample,37,0.32432432432432434,-0.1666666666666666,0.15656620039090158,-0.1666666666666666,0.8181818181818179,-0.1666666666666666,0.8181818181818181,0.5865522174535049,1.507246376811595,0.15656620039090158,2.4391589934315117,0.028511564689433867,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,volatility,high_post_tag_volatility,no,20,full_sample,37,0.32432432432432434,-0.1686666666666666,0.15456620039090158,-0.1686666666666666,0.8161818181818179,-0.1686666666666666,0.8161818181818181,0.5865522174535049,1.507246376811595,0.15456620039090158,2.403343134306913,0.02651156468943385,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,volatility,high_post_tag_volatility,no,20,excluding_top5,31,0.1935483870967742,-0.1686666666666666,0.02651156468943385,-0.1686666666666666,-0.1686666666666665,-0.1686666666666666,0.8161818181818179,0.7102161100196462,1.434456928838951,0.02651156468943385,1.2016715671534566,-0.1630092961487383,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,volatility,high_post_tag_volatility,no,50,full_sample,37,0.32432432432432434,-0.1716666666666666,0.15156620039090157,-0.1716666666666666,0.8131818181818179,-0.1716666666666666,0.8131818181818181,0.5865522174535049,1.507246376811595,0.15156620039090157,2.3512374414114356,0.02351156468943386,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,volatility,high_post_tag_volatility,no,100,full_sample,37,0.32432432432432434,-0.1766666666666666,0.14656620039090157,-0.1766666666666666,0.8081818181818179,-0.1766666666666666,0.8081818181818181,0.5865522174535049,1.507246376811595,0.14656620039090157,2.268457221120109,0.018511564689433848,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,volatility,low_pre_then_expansion_proxy,no,0,full_sample,53,0.3018867924528302,-0.1666666666666666,0.12594578203690907,-0.1666666666666666,0.8181818181818179,-0.1666666666666667,0.8181818181818181,0.4656394453004622,1.434456928838951,0.12594578203690907,2.107862070820147,0.002881597833369704,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,volatility,low_pre_then_expansion_proxy,no,20,full_sample,53,0.3018867924528302,-0.1686666666666666,0.12394578203690908,-0.1686666666666666,0.8161818181818179,-0.16866666666666671,0.8161818181818181,0.4656394453004622,1.434456928838951,0.12394578203690908,2.0770415050836974,0.0008815978333697023,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,volatility,low_pre_then_expansion_proxy,no,20,excluding_top5,45,0.17777777777777778,-0.1686666666666666,0.0008815978333697023,-0.1686666666666666,-0.1686666666666665,-0.16866666666666671,0.8161818181818179,0.6653953724891941,1.0196143617021276,0.0008815978333697023,1.006504409059319,-0.14930528486239705,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,volatility,low_pre_then_expansion_proxy,no,50,full_sample,53,0.3018867924528302,-0.1716666666666666,0.12094578203690905,-0.1716666666666666,0.8131818181818179,-0.17166666666666672,0.8131818181818181,0.4656394453004622,1.434456928838951,0.12094578203690905,2.0321878524414054,-0.0021184021666303004,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,volatility,low_pre_then_expansion_proxy,no,100,full_sample,53,0.3018867924528302,-0.1766666666666666,0.11594578203690907,-0.1766666666666666,0.8081818181818179,-0.17666666666666672,0.8081818181818181,0.4656394453004622,1.434456928838951,0.11594578203690907,1.9608918112785312,-0.0071184021666303,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,volatility,avoid_extreme_initial_wick,no,0,full_sample,97,0.36082474226804123,-0.1666666666666666,0.15789428479204723,-0.1666666666666666,0.8181818181818179,-0.1666666666666667,0.8181818181818181,0.4201183431952664,0.7108433734939761,0.15789428479204723,2.533704098311479,0.01758318394672091,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,volatility,avoid_extreme_initial_wick,no,20,full_sample,97,0.36082474226804123,-0.1686666666666666,0.15589428479204723,-0.1686666666666666,0.8161818181818179,-0.16866666666666671,0.8161818181818181,0.4201183431952664,0.7108433734939761,0.15589428479204723,2.4957045992810323,0.01558318394672091,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,volatility,avoid_extreme_initial_wick,no,20,excluding_top5,80,0.225,-0.1686666666666666,0.01558318394672091,-0.1686666666666666,-0.08769246706975255,-0.16866666666666671,0.8161818181818179,0.5537872778275966,0.5191666171136349,0.01558318394672091,1.1233076681955734,-0.09878804951543578,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,volatility,avoid_extreme_initial_wick,no,50,full_sample,97,0.36082474226804123,-0.1716666666666666,0.15289428479204722,-0.1716666666666666,0.8131818181818179,-0.17166666666666672,0.8131818181818181,0.4201183431952664,0.7108433734939761,0.15289428479204722,2.4404215093943713,0.012583183946720908,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,volatility,avoid_extreme_initial_wick,no,100,full_sample,97,0.36082474226804123,-0.1766666666666666,0.14789428479204722,-0.1766666666666666,0.8081818181818179,-0.17666666666666672,0.8081818181818181,0.4201183431952664,0.7108433734939761,0.14789428479204722,2.3525919260962764,0.007583183946720906,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,scenario,scenario_monitoring_tag_only,no,0,full_sample,17,0.4117647058823529,-0.1666666666666666,0.12928447069232638,-0.1666666666666666,0.4229074889867841,-0.1666666666666667,0.8181818181818181,0.4245267489711934,0.3587628865979382,0.12928447069232638,2.318701601061729,,,yes
7d_delay_diagnostic,diagnostic,scenario,scenario_monitoring_tag_only,no,20,full_sample,17,0.4117647058823529,-0.1686666666666666,0.12728447069232635,-0.1686666666666666,0.4209074889867841,-0.16866666666666671,0.8161818181818181,0.4245267489711934,0.3587628865979382,0.12728447069232635,2.2829067204167286,,,yes
7d_delay_diagnostic,diagnostic,scenario,scenario_monitoring_tag_only,no,20,excluding_top5,0,,,,,,,,,,,,,,yes
7d_delay_diagnostic,diagnostic,scenario,scenario_monitoring_tag_only,no,50,full_sample,17,0.4117647058823529,-0.1716666666666666,0.12428447069232637,-0.1716666666666666,0.4179074889867841,-0.17166666666666672,0.8131818181818181,0.4245267489711934,0.3587628865979382,0.12428447069232637,2.230778253457989,,,yes
7d_delay_diagnostic,diagnostic,scenario,scenario_monitoring_tag_only,no,100,full_sample,17,0.4117647058823529,-0.1766666666666666,0.11928447069232634,-0.1766666666666666,0.4129074889867841,-0.17666666666666672,0.8081818181818181,0.4245267489711934,0.3587628865979382,0.11928447069232634,2.1478316991148385,,,yes
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_followed_by_delisting,no,0,full_sample,82,0.32926829268292684,-0.1666666666666666,0.14699764706044477,-0.1666666666666666,0.8181818181818179,-0.1666666666666667,0.8181818181818181,0.4389159561510352,1.1885529608290075,0.14699764706044477,2.3667302640329377,-0.003267465877176158,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_followed_by_delisting,no,20,full_sample,82,0.32926829268292684,-0.1686666666666666,0.1449976470604447,-0.1686666666666666,0.8161818181818179,-0.16866666666666671,0.8161818181818181,0.4389159561510352,1.1885529608290075,0.1449976470604447,2.331527604867053,-0.005267465877176159,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_followed_by_delisting,no,20,excluding_top5,67,0.1791044776119403,-0.1686666666666666,-0.005267465877176159,-0.1686666666666666,-0.1686666666666665,-0.16866666666666671,0.8161818181818179,0.6173285198555958,0.7770326906957252,-0.005267465877176159,0.960476818116454,-0.13273373409322697,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_followed_by_delisting,no,50,full_sample,82,0.32926829268292684,-0.1716666666666666,0.14199764706044474,-0.1716666666666666,0.8131818181818179,-0.17166666666666672,0.8131818181818181,0.4389159561510352,1.1885529608290075,0.14199764706044474,2.280320315142236,-0.008267465877176163,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_followed_by_delisting,no,100,full_sample,82,0.32926829268292684,-0.1766666666666666,0.13699764706044473,-0.1766666666666666,0.8081818181818179,-0.17666666666666672,0.8081818181818181,0.4389159561510352,1.1885529608290075,0.13699764706044473,2.198982753631445,-0.013267465877176162,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_removed_recovered,no,0,full_sample,7,0.14285714285714285,-0.1666666666666666,-0.06227106227106222,-0.1666666666666666,-0.1666666666666666,-0.1666666666666666,0.5641025641025641,0.5920934411500447,0.3163972286374132,-0.06227106227106222,0.5641025641025643,,,yes
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_removed_recovered,no,20,full_sample,7,0.14285714285714285,-0.1686666666666666,-0.06427106227106223,-0.1686666666666666,-0.1686666666666666,-0.1686666666666666,0.5621025641025641,0.5920934411500447,0.3163972286374132,-0.06427106227106223,0.5554373163068818,,,yes
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_removed_recovered,no,20,excluding_top5,0,,,,,,,,,,,,,,yes
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_removed_recovered,no,50,full_sample,7,0.14285714285714285,-0.1716666666666666,-0.06727106227106223,-0.1716666666666666,-0.1716666666666666,-0.1716666666666666,0.5591025641025641,0.5920934411500447,0.3163972286374132,-0.06727106227106223,0.5428180234005479,,,yes
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_removed_recovered,no,100,full_sample,7,0.14285714285714285,-0.1766666666666666,-0.07227106227106224,-0.1766666666666666,-0.1766666666666666,-0.1766666666666666,0.5541025641025641,0.5920934411500447,0.3163972286374132,-0.07227106227106224,0.5227382680212871,,,yes
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_not_recovered,no,0,full_sample,35,0.45714285714285713,-0.1666666666666665,0.2724339193343177,-0.1666666666666666,0.818181818181818,-0.1666666666666667,0.8181818181818181,0.3276190476190475,1.258278145695364,0.2724339193343177,4.151885840235271,0.08352118511787526,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_not_recovered,no,20,full_sample,35,0.45714285714285713,-0.1686666666666665,0.2704339193343177,-0.1686666666666666,0.816181818181818,-0.16866666666666671,0.8161818181818181,0.3276190476190475,1.258278145695364,0.2704339193343177,4.0899343991044645,0.08152118511787523,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_not_recovered,no,20,excluding_top5,26,0.2692307692307692,-0.1686666666666666,0.08152118511787523,-0.1686666666666666,0.2074611298396159,-0.16866666666666671,0.8161818181818179,0.42617933063663194,0.9998972709411539,0.08152118511787523,1.6919327474114705,-0.13887700480130755,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_not_recovered,no,50,full_sample,35,0.45714285714285713,-0.1716666666666665,0.2674339193343177,-0.1716666666666666,0.813181818181818,-0.17166666666666672,0.8131818181818181,0.3276190476190475,1.258278145695364,0.2674339193343177,3.999836539594408,0.07852118511787526,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,scenario,scenario_tag_not_recovered,no,100,full_sample,35,0.45714285714285713,-0.1766666666666665,0.2624339193343177,-0.1766666666666666,0.808181818181818,-0.17666666666666672,0.8081818181818181,0.3276190476190475,1.258278145695364,0.2624339193343177,3.8567723956994,0.07352118511787524,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,simple_combo,combo_clean_negative_1h_no_reclaim,no,0,full_sample,17,0.47058823529411764,-0.1666666666666666,0.24068316368782808,-0.1666666666666666,0.8181818181818179,-0.1666666666666667,0.8181818181818181,0.3276190476190475,0.6568627450980389,0.24068316368782808,3.7277425217953857,,,yes
7d_delay_diagnostic,diagnostic,simple_combo,combo_clean_negative_1h_no_reclaim,no,20,full_sample,17,0.47058823529411764,-0.1686666666666666,0.23868316368782808,-0.1686666666666666,0.8161818181818179,-0.16866666666666671,0.8161818181818181,0.3276190476190475,0.6568627450980389,0.23868316368782808,3.6729998568465603,,,yes
7d_delay_diagnostic,diagnostic,simple_combo,combo_clean_negative_1h_no_reclaim,no,20,excluding_top5,0,,,,,,,,,,,,,,yes
7d_delay_diagnostic,diagnostic,simple_combo,combo_clean_negative_1h_no_reclaim,no,50,full_sample,17,0.47058823529411764,-0.1716666666666666,0.23568316368782807,-0.1716666666666666,0.8131818181818179,-0.17166666666666672,0.8131818181818181,0.3276190476190475,0.6568627450980389,0.23568316368782807,3.5932775292511834,,,yes
7d_delay_diagnostic,diagnostic,simple_combo,combo_clean_negative_1h_no_reclaim,no,100,full_sample,17,0.47058823529411764,-0.1766666666666666,0.23068316368782807,-0.1766666666666666,0.8081818181818179,-0.17666666666666672,0.8081818181818181,0.3276190476190475,0.6568627450980389,0.23068316368782807,3.466423762700049,,,yes
7d_delay_diagnostic,diagnostic,simple_combo,combo_clean_failed_24h_no_reclaim,no,0,full_sample,12,0.3333333333333333,-0.1666666666666666,0.03792197217858015,-0.1666666666666666,0.2666346153846155,-0.1666666666666667,0.8181818181818181,0.35280473912052845,0.3956415366931359,0.03792197217858015,1.3412977496072214,,,yes
7d_delay_diagnostic,diagnostic,simple_combo,combo_clean_failed_24h_no_reclaim,no,20,full_sample,12,0.3333333333333333,-0.1686666666666666,0.03592197217858015,-0.1686666666666666,0.2646346153846155,-0.16866666666666671,0.8161818181818181,0.35280473912052845,0.3956415366931359,0.03592197217858015,1.319464179453776,,,yes
7d_delay_diagnostic,diagnostic,simple_combo,combo_clean_failed_24h_no_reclaim,no,20,excluding_top5,0,,,,,,,,,,,,,,yes
7d_delay_diagnostic,diagnostic,simple_combo,combo_clean_failed_24h_no_reclaim,no,50,full_sample,12,0.3333333333333333,-0.1716666666666666,0.032921972178580144,-0.1716666666666666,0.2616346153846155,-0.17166666666666672,0.8131818181818181,0.35280473912052845,0.3956415366931359,0.032921972178580144,1.2876677180652634,,,yes
7d_delay_diagnostic,diagnostic,simple_combo,combo_clean_failed_24h_no_reclaim,no,100,full_sample,12,0.3333333333333333,-0.1766666666666666,0.02792197217858014,-0.1766666666666666,0.2566346153846155,-0.17666666666666672,0.8081818181818181,0.35280473912052845,0.3956415366931359,0.02792197217858014,1.2370733486860577,,,yes
7d_delay_diagnostic,diagnostic,simple_combo,combo_delisting_path_negative_1h,no,0,full_sample,63,0.31746031746031744,-0.1666666666666666,0.148974594065892,-0.1666666666666666,0.8181818181818179,-0.1666666666666667,0.8181818181818181,0.3737373737373737,1.1740342493030664,0.148974594065892,2.376269583243973,-0.025019284204248794,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,simple_combo,combo_delisting_path_negative_1h,no,20,full_sample,63,0.31746031746031744,-0.1686666666666666,0.14697459406589197,-0.1686666666666666,0.8161818181818179,-0.16866666666666671,0.8161818181818181,0.3737373737373737,1.1740342493030664,0.14697459406589197,2.340883150745627,-0.02701928420424879,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,simple_combo,combo_delisting_path_negative_1h,no,20,excluding_top5,50,0.14,-0.1686666666666666,-0.02701928420424879,-0.1686666666666666,-0.1686666666666665,-0.16866666666666671,0.8161818181818179,0.6346081940374577,0.707334255052999,-0.02701928420424879,0.8043625657169425,-0.1420012527114397,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,simple_combo,combo_delisting_path_negative_1h,no,50,full_sample,63,0.31746031746031744,-0.1716666666666666,0.14397459406589197,-0.1716666666666666,0.8131818181818179,-0.17166666666666672,0.8131818181818181,0.3737373737373737,1.1740342493030664,0.14397459406589197,2.289425821732322,-0.030019284204248785,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,simple_combo,combo_delisting_path_negative_1h,no,100,full_sample,63,0.31746031746031744,-0.1766666666666666,0.13897459406589197,-0.1766666666666666,0.8081818181818179,-0.17666666666666672,0.8081818181818181,0.3737373737373737,1.1740342493030664,0.13897459406589197,2.2077331855642095,-0.035019284204248796,-0.1766666666666666,no
