hypothesis,sub_strategy,token_symbol,event_id,event_type,scenario,confidence_tier,symbol_pair,market_type,event_time,entry_time,entry_price,entry_rule,invalidation_rule,stop_loss_pct,take_profit_pct,max_holding_days,exit_time,exit_price,exit_reason,gross_return,roundtrip_cost_bps,net_return,win,max_adverse_excursion,max_favorable_excursion,time_to_tp_hours,time_to_sl_hours,risk_reward_realized,lower_confidence_sensitivity,status
monitoring_tag_failed_recovery_delayed_collapse,failed_recovery_7d_trigger,UNFI,bcbb33fb0a078dbd,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,high,UNFIUSDT,spot,2024-04-03T06:00:16Z,2024-04-10T07:59:59Z,5.459,short at +7d only if 7d return known at trigger time is negative,stop by fixed SL; conceptual invalidation on sustained baseline reclaim,0.18,0.45,90,2024-04-13T19:59:59Z,3.00245,take_profit,0.8181818181818181,20,0.8161818181818181,yes,0.08078402637845783,1.1740342493030664,84.0,,14.532999925046306,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_immediate_1h,WAVES,c93ee5f086c41471,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WAVESUSDT,spot,2024-04-03T06:00:16Z,2024-04-03T08:59:59Z,3.385,short after Monitoring Tag plus 1h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.3,30,2024-04-12T18:59:59Z,2.3694999999999995,take_profit,0.4285714285714288,0,0.4285714285714288,yes,0.033382570162481695,0.6658464566929132,226.0,,19.94593146819027,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_immediate_1h,WAVES,c93ee5f086c41471,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WAVESUSDT,spot,2024-04-03T06:00:16Z,2024-04-03T08:59:59Z,3.385,short after Monitoring Tag plus 1h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.3,30,2024-04-12T18:59:59Z,2.3694999999999995,take_profit,0.4285714285714288,20,0.4265714285714288,yes,0.033382570162481695,0.6658464566929132,226.0,,19.94593146819027,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_24h_delay,WAVES,c93ee5f086c41471,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WAVESUSDT,spot,2024-04-03T06:00:16Z,2024-04-04T07:59:59Z,2.956,short after Monitoring Tag plus 24h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.18,0.3,30,2024-04-09T13:59:59Z,3.4880799999999996,stop_loss,-0.15254237288135586,0,-0.15254237288135586,no,0.18335588633288236,0.45472440944881876,,126.0,2.480009878838944,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_24h_delay,WAVES,c93ee5f086c41471,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WAVESUSDT,spot,2024-04-03T06:00:16Z,2024-04-04T07:59:59Z,2.956,short after Monitoring Tag plus 24h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.18,0.3,30,2024-04-09T13:59:59Z,3.4880799999999996,stop_loss,-0.15254237288135586,20,-0.15454237288135586,no,0.18335588633288236,0.45472440944881876,,126.0,2.480009878838944,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_7d_delay,WAVES,c93ee5f086c41471,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WAVESUSDT,spot,2024-04-03T06:00:16Z,2024-04-10T07:59:59Z,3.128,short after Monitoring Tag plus 168h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.45,90,2024-06-03T07:59:59Z,1.7204000000000002,take_profit,0.8181818181818181,0,0.8181818181818181,yes,0.03164961636828645,2.289169295478444,1296.0,,72.3285005682482,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_7d_delay,WAVES,c93ee5f086c41471,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WAVESUSDT,spot,2024-04-03T06:00:16Z,2024-04-10T07:59:59Z,3.128,short after Monitoring Tag plus 168h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.45,90,2024-06-03T07:59:59Z,1.7204000000000002,take_profit,0.8181818181818181,20,0.8161818181818181,yes,0.03164961636828645,2.289169295478444,1296.0,,72.3285005682482,no,ok
monitoring_tag_failed_recovery_delayed_collapse,failed_recovery_7d_trigger,WAVES,c93ee5f086c41471,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WAVESUSDT,spot,2024-04-03T06:00:16Z,2024-04-10T07:59:59Z,3.128,short at +7d only if 7d return known at trigger time is negative,stop by fixed SL; conceptual invalidation on sustained baseline reclaim,0.18,0.45,90,2024-06-03T07:59:59Z,1.7204000000000002,take_profit,0.8181818181818181,0,0.8181818181818181,yes,0.03164961636828645,2.289169295478444,1296.0,,72.3285005682482,no,ok
monitoring_tag_failed_recovery_delayed_collapse,failed_recovery_7d_trigger,WAVES,c93ee5f086c41471,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WAVESUSDT,spot,2024-04-03T06:00:16Z,2024-04-10T07:59:59Z,3.128,short at +7d only if 7d return known at trigger time is negative,stop by fixed SL; conceptual invalidation on sustained baseline reclaim,0.18,0.45,90,2024-06-03T07:59:59Z,1.7204000000000002,take_profit,0.8181818181818181,20,0.8161818181818181,yes,0.03164961636828645,2.289169295478444,1296.0,,72.3285005682482,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_immediate_1h,WNXM,832b8eba4d6c1d29,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WNXMUSDT,spot,2024-04-03T06:00:16Z,2024-04-03T08:59:59Z,68.19,short after Monitoring Tag plus 1h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.3,30,2024-05-03T08:59:59Z,63.57,time_exit,0.07267579046720152,0,0.07267579046720152,yes,0.11526616805983281,0.19401155664507086,,,1.6831613292146799,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_immediate_1h,WNXM,832b8eba4d6c1d29,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WNXMUSDT,spot,2024-04-03T06:00:16Z,2024-04-03T08:59:59Z,68.19,short after Monitoring Tag plus 1h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.3,30,2024-05-03T08:59:59Z,63.57,time_exit,0.07267579046720152,20,0.07067579046720152,yes,0.11526616805983281,0.19401155664507086,,,1.6831613292146799,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_24h_delay,WNXM,832b8eba4d6c1d29,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WNXMUSDT,spot,2024-04-03T06:00:16Z,2024-04-04T07:59:59Z,66.87,short after Monitoring Tag plus 24h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.18,0.3,30,2024-05-04T07:59:59Z,66.09,time_exit,0.011802088061733995,0,0.011802088061733995,yes,0.13728129205921924,0.17089826650323947,,,1.24487658835203,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_24h_delay,WNXM,832b8eba4d6c1d29,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WNXMUSDT,spot,2024-04-03T06:00:16Z,2024-04-04T07:59:59Z,66.87,short after Monitoring Tag plus 24h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.18,0.3,30,2024-05-04T07:59:59Z,66.09,time_exit,0.011802088061733995,20,0.009802088061733995,yes,0.13728129205921924,0.17089826650323947,,,1.24487658835203,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_7d_delay,WNXM,832b8eba4d6c1d29,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WNXMUSDT,spot,2024-04-03T06:00:16Z,2024-04-10T07:59:59Z,71.67,short after Monitoring Tag plus 168h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.45,90,2024-06-17T02:59:59Z,73.26,time_exit,-0.021703521703521744,0,-0.021703521703521744,no,0.19673503557974037,0.25494659429171773,,,1.2958881143891787,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_7d_delay,WNXM,832b8eba4d6c1d29,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,WNXMUSDT,spot,2024-04-03T06:00:16Z,2024-04-10T07:59:59Z,71.67,short after Monitoring Tag plus 168h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.45,90,2024-06-17T02:59:59Z,73.26,time_exit,-0.021703521703521744,20,-0.023703521703521746,no,0.19673503557974037,0.25494659429171773,,,1.2958881143891787,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_immediate_1h,BAL,f19444577bbd2958,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,high,BALUSDT,spot,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,2.95,short after Monitoring Tag plus 1h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.3,30,2024-07-31T09:59:59Z,2.494,time_exit,0.1828388131515637,0,0.1828388131515637,yes,-0.0006779661016950156,0.3625866050808315,,,,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_immediate_1h,BAL,f19444577bbd2958,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,high,BALUSDT,spot,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,2.95,short after Monitoring Tag plus 1h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.3,30,2024-07-31T09:59:59Z,2.494,time_exit,0.1828388131515637,20,0.1808388131515637,yes,-0.0006779661016950156,0.3625866050808315,,,,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_24h_delay,BAL,f19444577bbd2958,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,high,BALUSDT,spot,2024-07-01T07:00:03Z,2024-07-02T08:59:59Z,2.627,short after Monitoring Tag plus 24h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.18,0.3,30,2024-08-01T08:59:59Z,2.365,time_exit,0.11078224101479894,0,0.11078224101479894,yes,0.09554625047582799,0.2133949191685911,,,2.2334201301031418,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_24h_delay,BAL,f19444577bbd2958,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,high,BALUSDT,spot,2024-07-01T07:00:03Z,2024-07-02T08:59:59Z,2.627,short after Monitoring Tag plus 24h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.18,0.3,30,2024-08-01T08:59:59Z,2.365,time_exit,0.11078224101479894,20,0.10878224101479894,yes,0.09554625047582799,0.2133949191685911,,,2.2334201301031418,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_7d_delay,BAL,f19444577bbd2958,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,high,BALUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,2.511,short after Monitoring Tag plus 168h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.45,90,2024-10-06T08:59:59Z,1.95,time_exit,0.2876923076923077,0,0.2876923076923077,yes,0.14615690959776972,0.6498028909329829,,,4.445926591642292,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_7d_delay,BAL,f19444577bbd2958,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,high,BALUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,2.511,short after Monitoring Tag plus 168h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.45,90,2024-10-06T08:59:59Z,1.95,time_exit,0.2876923076923077,20,0.2856923076923077,yes,0.14615690959776972,0.6498028909329829,,,4.445926591642292,no,ok
monitoring_tag_failed_recovery_delayed_collapse,failed_recovery_7d_trigger,BAL,f19444577bbd2958,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,high,BALUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,2.511,short at +7d only if 7d return known at trigger time is negative,stop by fixed SL; conceptual invalidation on sustained baseline reclaim,0.18,0.45,90,2024-10-06T08:59:59Z,1.95,time_exit,0.2876923076923077,0,0.2876923076923077,yes,0.14615690959776972,0.6498028909329829,,,4.445926591642292,no,ok
monitoring_tag_failed_recovery_delayed_collapse,failed_recovery_7d_trigger,BAL,f19444577bbd2958,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,high,BALUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,2.511,short at +7d only if 7d return known at trigger time is negative,stop by fixed SL; conceptual invalidation on sustained baseline reclaim,0.18,0.45,90,2024-10-06T08:59:59Z,1.95,time_exit,0.2876923076923077,20,0.2856923076923077,yes,0.14615690959776972,0.6498028909329829,,,4.445926591642292,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_immediate_1h,CTXC,73bd41c12e1c9037,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CTXCUSDT,spot,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,0.1828,short after Monitoring Tag plus 1h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.3,30,2024-07-04T23:59:59Z,0.12796,take_profit,0.4285714285714286,0,0.4285714285714286,yes,0.3933260393873086,0.6468468468468467,86.0,,1.644556378353318,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_immediate_1h,CTXC,73bd41c12e1c9037,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CTXCUSDT,spot,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,0.1828,short after Monitoring Tag plus 1h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.3,30,2024-07-04T23:59:59Z,0.12796,take_profit,0.4285714285714286,20,0.4265714285714286,yes,0.3933260393873086,0.6468468468468467,86.0,,1.644556378353318,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_24h_delay,CTXC,73bd41c12e1c9037,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CTXCUSDT,spot,2024-07-01T07:00:03Z,2024-07-02T08:59:59Z,0.1687,short after Monitoring Tag plus 24h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.18,0.3,30,2024-07-05T02:59:59Z,0.11808999999999999,take_profit,0.4285714285714286,0,0.4285714285714286,yes,0.5097806757557795,0.5198198198198196,66.0,,1.019693065158181,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_24h_delay,CTXC,73bd41c12e1c9037,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CTXCUSDT,spot,2024-07-01T07:00:03Z,2024-07-02T08:59:59Z,0.1687,short after Monitoring Tag plus 24h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.18,0.3,30,2024-07-05T02:59:59Z,0.11808999999999999,take_profit,0.4285714285714286,20,0.4265714285714286,yes,0.5097806757557795,0.5198198198198196,66.0,,1.019693065158181,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_7d_delay,CTXC,73bd41c12e1c9037,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CTXCUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,0.1286,short after Monitoring Tag plus 168h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.45,90,2024-07-09T15:59:59Z,0.15431999999999998,stop_loss,-0.16666666666666663,0,-0.16666666666666663,no,0.9805598755832037,0.09726962457337884,,31.0,0.0991980469479502,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_7d_delay,CTXC,73bd41c12e1c9037,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CTXCUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,0.1286,short after Monitoring Tag plus 168h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.45,90,2024-07-09T15:59:59Z,0.15431999999999998,stop_loss,-0.16666666666666663,20,-0.16866666666666663,no,0.9805598755832037,0.09726962457337884,,31.0,0.0991980469479502,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,failed_recovery_7d_trigger,CTXC,73bd41c12e1c9037,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CTXCUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,0.1286,short at +7d only if 7d return known at trigger time is negative,stop by fixed SL; conceptual invalidation on sustained baseline reclaim,0.18,0.45,90,2024-07-09T15:59:59Z,0.151748,stop_loss,-0.15254237288135597,0,-0.15254237288135597,no,0.9805598755832037,0.09726962457337884,,31.0,0.0991980469479502,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,failed_recovery_7d_trigger,CTXC,73bd41c12e1c9037,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CTXCUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,0.1286,short at +7d only if 7d return known at trigger time is negative,stop by fixed SL; conceptual invalidation on sustained baseline reclaim,0.18,0.45,90,2024-07-09T15:59:59Z,0.151748,stop_loss,-0.15254237288135597,20,-0.15454237288135597,no,0.9805598755832037,0.09726962457337884,,31.0,0.0991980469479502,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_immediate_1h,CVP,e03ecc015ad077ba,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CVPUSDT,spot,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,0.2515,short after Monitoring Tag plus 1h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.3,30,2024-07-05T03:59:59Z,0.17604999999999998,take_profit,0.4285714285714286,0,0.4285714285714286,yes,1.5387673956262424,0.44457208500861567,90.0,,0.2889144170017231,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_immediate_1h,CVP,e03ecc015ad077ba,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CVPUSDT,spot,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,0.2515,short after Monitoring Tag plus 1h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.3,30,2024-07-05T03:59:59Z,0.17604999999999998,take_profit,0.4285714285714286,20,0.4265714285714286,yes,1.5387673956262424,0.44457208500861567,90.0,,0.2889144170017231,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_24h_delay,CVP,e03ecc015ad077ba,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CVPUSDT,spot,2024-07-01T07:00:03Z,2024-07-02T08:59:59Z,0.2484,short after Monitoring Tag plus 24h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.18,0.3,30,2024-07-22T23:59:59Z,0.293112,stop_loss,-0.15254237288135586,0,-0.15254237288135586,no,1.5704508856682766,0.42676622630672023,,495.0,0.27174757911968556,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_24h_delay,CVP,e03ecc015ad077ba,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CVPUSDT,spot,2024-07-01T07:00:03Z,2024-07-02T08:59:59Z,0.2484,short after Monitoring Tag plus 24h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.18,0.3,30,2024-07-22T23:59:59Z,0.293112,stop_loss,-0.15254237288135586,20,-0.15454237288135586,no,1.5704508856682766,0.42676622630672023,,495.0,0.27174757911968556,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_7d_delay,CVP,e03ecc015ad077ba,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CVPUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,0.2134,short after Monitoring Tag plus 168h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.45,90,2024-07-12T20:59:59Z,0.25608,stop_loss,-0.16666666666666652,0,-0.16666666666666652,no,1.9920337394564194,5.5060975609756095,,108.0,2.7640583851145504,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_7d_delay,CVP,e03ecc015ad077ba,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CVPUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,0.2134,short after Monitoring Tag plus 168h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.45,90,2024-07-12T20:59:59Z,0.25608,stop_loss,-0.16666666666666652,20,-0.16866666666666652,no,1.9920337394564194,5.5060975609756095,,108.0,2.7640583851145504,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,failed_recovery_7d_trigger,CVP,e03ecc015ad077ba,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CVPUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,0.2134,short at +7d only if 7d return known at trigger time is negative,stop by fixed SL; conceptual invalidation on sustained baseline reclaim,0.18,0.45,90,2024-07-12T20:59:59Z,0.251812,stop_loss,-0.15254237288135586,0,-0.15254237288135586,no,1.9920337394564194,5.5060975609756095,,108.0,2.7640583851145504,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,failed_recovery_7d_trigger,CVP,e03ecc015ad077ba,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CVPUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,0.2134,short at +7d only if 7d return known at trigger time is negative,stop by fixed SL; conceptual invalidation on sustained baseline reclaim,0.18,0.45,90,2024-07-12T20:59:59Z,0.251812,stop_loss,-0.15254237288135586,20,-0.15454237288135586,no,1.9920337394564194,5.5060975609756095,,108.0,2.7640583851145504,yes,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_immediate_1h,CVX,f516a957212c330b,MONITORING_TAG_ADDED,TAG_REMOVED_AND_RECOVERED,high,CVXUSDT,spot,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,3.185,short after Monitoring Tag plus 1h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.3,30,2024-07-05T00:59:59Z,2.2295,take_profit,0.4285714285714286,0,0.4285714285714286,yes,0.13249607535321828,0.5861553784860558,87.0,,4.423945214403049,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_immediate_1h,CVX,f516a957212c330b,MONITORING_TAG_ADDED,TAG_REMOVED_AND_RECOVERED,high,CVXUSDT,spot,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,3.185,short after Monitoring Tag plus 1h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.3,30,2024-07-05T00:59:59Z,2.2295,take_profit,0.4285714285714286,20,0.4265714285714286,yes,0.13249607535321828,0.5861553784860558,87.0,,4.423945214403049,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_24h_delay,CVX,f516a957212c330b,MONITORING_TAG_ADDED,TAG_REMOVED_AND_RECOVERED,high,CVXUSDT,spot,2024-07-01T07:00:03Z,2024-07-02T08:59:59Z,3.005,short after Monitoring Tag plus 24h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.18,0.3,30,2024-07-05T03:59:59Z,2.1035,take_profit,0.4285714285714286,0,0.4285714285714286,yes,0.20033277870216315,0.49651394422310746,67.0,,2.4784458511469056,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_24h_delay,CVX,f516a957212c330b,MONITORING_TAG_ADDED,TAG_REMOVED_AND_RECOVERED,high,CVXUSDT,spot,2024-07-01T07:00:03Z,2024-07-02T08:59:59Z,3.005,short after Monitoring Tag plus 24h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.18,0.3,30,2024-07-05T03:59:59Z,2.1035,take_profit,0.4285714285714286,20,0.4265714285714286,yes,0.20033277870216315,0.49651394422310746,67.0,,2.4784458511469056,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_7d_delay,CVX,f516a957212c330b,MONITORING_TAG_ADDED,TAG_REMOVED_AND_RECOVERED,high,CVXUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,2.28,short after Monitoring Tag plus 168h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.45,90,2024-07-23T07:59:59Z,2.7359999999999998,stop_loss,-0.16666666666666663,0,-0.16666666666666663,no,0.5820175438596493,0.31639722863741326,,359.0,0.543621462918841,no,ok
monitoring_tag_failed_recovery_delayed_collapse,tag_7d_delay,CVX,f516a957212c330b,MONITORING_TAG_ADDED,TAG_REMOVED_AND_RECOVERED,high,CVXUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,2.28,short after Monitoring Tag plus 168h delay,stop by fixed SL; conceptual invalidation on sustained 90/100% pre-tag baseline reclaim,0.2,0.45,90,2024-07-23T07:59:59Z,2.7359999999999998,stop_loss,-0.16666666666666663,20,-0.16866666666666663,no,0.5820175438596493,0.31639722863741326,,359.0,0.543621462918841,no,ok
monitoring_tag_failed_recovery_delayed_collapse,failed_recovery_7d_trigger,CVX,f516a957212c330b,MONITORING_TAG_ADDED,TAG_REMOVED_AND_RECOVERED,high,CVXUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,2.28,short at +7d only if 7d return known at trigger time is negative,stop by fixed SL; conceptual invalidation on sustained baseline reclaim,0.18,0.45,90,2024-07-23T07:59:59Z,2.6903999999999995,stop_loss,-0.15254237288135586,0,-0.15254237288135586,no,0.5820175438596493,0.31639722863741326,,359.0,0.543621462918841,no,ok
monitoring_tag_failed_recovery_delayed_collapse,failed_recovery_7d_trigger,CVX,f516a957212c330b,MONITORING_TAG_ADDED,TAG_REMOVED_AND_RECOVERED,high,CVXUSDT,spot,2024-07-01T07:00:03Z,2024-07-08T08:59:59Z,2.28,short at +7d only if 7d return known at trigger time is negative,stop by fixed SL; conceptual invalidation on sustained baseline reclaim,0.18,0.45,90,2024-07-23T07:59:59Z,2.6903999999999995,stop_loss,-0.15254237288135586,20,-0.15454237288135586,no,0.5820175438596493,0.31639722863741326,,359.0,0.543621462918841,no,ok
