event_id,token_symbol,event_time,scenario,is_research_eligible,confidence_level,next_risk_event_type,time_from_tag_to_next_risk_event,time_from_tag_to_delisting,return_7d_after_tag,return_30d_after_tag,return_90d_after_tag,alt_adj_return_30d_after_tag,alt_adj_return_90d_after_tag,max_drawdown_after_tag,recovery_after_tag,failed_recovery_flag,delayed_collapse_candidate_score,path_data_available_90d
6a25698db0b92de7,FLOW,2026-01-02T10:59:57Z,TAG_REMOVED_BUT_NOT_RECOVERED,yes,high,MONITORING_TAG_REMOVED,62.895821759259256,,0.121951219512195,-0.3871951219512195,-0.639390243902439,-0.2001537491291638,-0.3349059384595549,-0.6580487804878049,no,yes,0.75,yes
a69cfb015113f6cc,COS,2026-03-06T08:29:56Z,NO_CLEAR_REACTION,yes,high,,,,0.0439914163090129,0.3712446351931331,,0.4364264667750759,,-0.11266094420600858,yes,no,0.1,yes
6cca4d0784f78049,DEGO,2026-03-06T08:29:56Z,TAG_TO_DELISTING_TO_COLLAPSE,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,42.020949074074075,42.0,2.9735849056603767,0.1132075471698113,,0.1783893787517541,,-0.909433962264151,yes,no,0.35,yes
9499c53655bc3991,FORTH,2026-03-06T08:29:56Z,TAG_TO_DELISTING_TO_COLLAPSE,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,12.020972222222222,12.0,0.0440324449594438,-0.6784472769409038,,-0.613265445358961,,-0.7439165701042874,yes,no,0.55,yes
24a0f7579654e736,FUN,2026-03-06T08:29:56Z,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,no,low,SPOT_TOKEN_DELISTING_ANNOUNCED,33.8959375,33.0,0.0486322188449848,0.0965045592705169,,0.1616863908524597,,-0.7720364741641337,yes,no,0.1,yes
b9485d9081530016,HOOK,2026-03-06T08:29:56Z,TAG_TO_DELISTING_TO_COLLAPSE,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,12.020972222222222,12.0,-0.0047169811320754,-0.5615094339622642,,-0.4963276023803213,,-0.7735849056603774,yes,no,0.55,yes
5ee0d43cf83437cb,LRC,2026-03-06T08:29:56Z,TAG_TO_DELISTING_TO_COLLAPSE,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,12.020972222222222,12.0,-0.0421875,-0.453125,,-0.3879431684180572,,-0.428125,yes,no,0.55,yes
89466c1eb51993df,MBOX,2026-03-06T08:29:56Z,TEMPORARY_PANIC_THEN_RECOVERY,yes,high,,,,-0.1344086021505376,-0.3064516129032257,,-0.2412697813212829,,-0.4516129032258064,yes,no,0.4,yes
f3b4f1d87991a6c5,OXT,2026-03-06T08:29:56Z,TAG_TO_DELISTING_TO_COLLAPSE,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,33.8959375,33.0,0.0,-0.1379310344827585,,-0.0727492029008157,,-0.47126436781609193,yes,no,0.35,yes
8fc0ed1fa5f76c22,WIF,2026-03-06T08:29:56Z,SLOW_BLEED_AFTER_TAG,no,high,,,,-0.1804878048780487,-0.1121951219512195,,-0.0470132903692767,,-0.21463414634146338,yes,no,0.0,yes
51545a99ad8e0730,REMOVE,2026-03-06T08:29:56Z,NO_CLEAR_REACTION,no,medium,,,,,,,,,,unknown,yes,0.2,no
c94c0613623769e6,ATA,2026-03-13T09:00:23Z,TAG_TO_DELISTING_TO_COLLAPSE,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,60.95811342592592,60.0,-0.0366972477064219,-0.2018348623853211,,-0.1299215342450986,,-0.8165137614678899,yes,no,0.35,yes
1fc6e5215a5c6f00,A2Z,2026-03-13T09:00:23Z,TAG_TO_DELISTING_TO_COLLAPSE,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,4.999826388888889,4.0,-0.3804213135068153,-0.8995910780669145,,-0.8276777499266921,,-0.9107806691449813,yes,no,0.55,yes
e7ff807aa10c4697,FIO,2026-03-13T09:00:23Z,TAG_TO_DELISTING_TO_COLLAPSE,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,26.874791666666667,26.0,-0.2075029308323562,-0.5568581477139507,,-0.4849448195737282,,-0.9050410316529894,yes,no,0.55,yes
084e900636ac5fbe,GTC,2026-03-13T09:00:23Z,SLOW_BLEED_AFTER_TAG,yes,high,,,,-0.134020618556701,-0.2268041237113403,,-0.1548907955711178,,-0.2680412371134021,yes,no,0.1,yes
d133553a8f6c79b6,NTRN,2026-03-13T09:00:23Z,TAG_TO_DELISTING_TO_COLLAPSE,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,4.999826388888889,4.0,-0.4666666666666667,,,,,-0.8761904761904762,no,yes,0.55,yes
166f11821f80f970,PHB,2026-03-13T09:00:23Z,TAG_TO_DELISTING_TO_COLLAPSE,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,60.95811342592592,60.0,-0.1052631578947369,-0.2706766917293233,,-0.1987633635891008,,-0.7819548872180451,yes,no,0.35,yes
31663d580e98be67,QI,2026-03-13T09:00:23Z,SLOW_BLEED_AFTER_TAG,yes,high,,,,-0.0909090909090909,-0.1647727272727273,,-0.0928593991325048,,-0.23295454545454541,yes,no,0.1,yes
c643d1df6b26e19d,RDNT,2026-03-13T09:00:23Z,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,4.999826388888889,4.0,-0.2504604051565378,-0.6117863720073664,,-0.539873043867144,,-0.4088397790055248,yes,no,0.3,yes
22c469b3db8740d8,FARM,2026-04-14T02:30:06Z,TAG_TO_DELISTING_TO_COLLAPSE,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,29.22914351851852,29.0,-0.0423108218063466,-0.2465419039869812,,-0.3313981429196047,,-0.5052888527257933,yes,no,0.55,yes
8fa523c997c7d4f5,HIGH,2026-04-14T02:30:06Z,NO_CLEAR_REACTION,yes,high,,,,1.525862068965517,0.8448275862068964,,0.759971347274273,,-0.07758620689655182,yes,no,0.1,yes
d83b4d4e12311776,MLN,2026-04-14T02:30:06Z,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,29.22914351851852,29.0,-0.0477707006369426,-0.1082802547770701,,-0.1931364937096935,,-0.4713375796178344,yes,no,0.1,yes
b3172c363e7bc7a7,RESOLV,2026-04-14T02:30:06Z,IMMEDIATE_DUMP_AFTER_TAG,yes,high,,,,-0.1506493506493506,-0.0727272727272726,,-0.157583511659896,,-0.4311688311688312,no,yes,0.4,yes
3635c4847266eeb7,SYS,2026-04-14T02:30:06Z,TAG_TO_DELISTING_TO_COLLAPSE,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,29.22914351851852,29.0,0.0477611940298507,-0.4308457711442786,,-0.515702010076902,,-0.8079601990049752,yes,no,0.55,yes
4623eb2e7750ecc2,TRU,2026-04-14T02:30:06Z,TAG_TO_DELISTING_TO_COLLAPSE,no,medium,SPOT_TOKEN_DELISTING_ANNOUNCED,3.2708333333333335,3.0,-0.4736842105263158,-0.8256842105263158,,-0.9105404494589392,,-0.7105263157894737,no,yes,0.75,yes
19b84d1ea3ca7fa5,VELODROME,2026-04-14T02:30:06Z,NO_CLEAR_REACTION,no,medium,,,,0.0337524818001324,0.1561879549966909,,0.0713317160640675,,-0.0324288550628723,yes,no,0.0,yes
8a265331a7d96283,REMOVE,2026-04-14T02:30:06Z,NO_CLEAR_REACTION,no,medium,,,,,,,,,,unknown,yes,0.2,no
1713e6ad64f92db2,NFP,2026-04-30T07:00:05Z,NO_CLEAR_REACTION,yes,high,,,,0.0541832669322708,,,,,-0.22709163346613548,yes,no,0.1,yes
5b4814473eb320a9,NOM,2026-04-30T07:00:05Z,NO_CLEAR_REACTION,yes,high,,,,-0.0535714285714286,,,,,-0.28214285714285714,yes,no,0.1,yes
35a9e6faaa5862b7,POND,2026-04-30T07:00:05Z,NO_CLEAR_REACTION,yes,high,,,,-0.014218009478673,,,,,-0.3601895734597156,yes,no,0.1,yes
88394d4087b17e7e,QUICK,2026-04-30T07:00:05Z,NO_CLEAR_REACTION,yes,high,,,,0.114402451481103,,,,,-0.27681307456588355,yes,no,0.1,yes
160aee0f5e2dd2e9,VIC,2026-04-30T07:00:05Z,NO_CLEAR_REACTION,yes,high,,,,0.0525164113785558,,,,,-0.07221006564551413,yes,no,0.1,yes
4a1694681090a940,ALCX,2026-05-22T08:00:04Z,TEMPORARY_PANIC_THEN_RECOVERY,yes,high,,,,,,,,,-0.17835671342685377,yes,no,0.1,yes
a5602175aafd748b,COOKIE,2026-05-22T08:00:04Z,NO_CLEAR_REACTION,no,medium,,,,,,,,,-0.18709677419354842,no,yes,0.2,yes
e8c8ce18661ac872,DODO,2026-05-22T08:00:04Z,IMMEDIATE_DUMP_AFTER_TAG,yes,high,,,,,,,,,-0.18619662363455824,no,yes,0.3,yes
c518920624770484,EPIC,2026-05-22T08:00:04Z,IMMEDIATE_DUMP_AFTER_TAG,no,medium,,,,,,,,,-0.1877394636015326,no,yes,0.2,yes
ee200e0e804f9834,HEI,2026-05-22T08:00:04Z,NO_CLEAR_REACTION,yes,high,,,,,,,,,-0.12037037037037024,no,yes,0.3,yes
70cb64249d0273f1,HFT,2026-05-22T08:00:04Z,NO_CLEAR_REACTION,yes,high,,,,,,,,,-0.11382113821138218,no,yes,0.3,yes
f63547e56df03876,STORJ,2026-05-22T08:00:04Z,NO_CLEAR_REACTION,yes,high,,,,,,,,,-0.09945255474452563,no,yes,0.3,yes
f0150e75bcb7b849,SYN,2026-05-22T08:00:04Z,NO_CLEAR_REACTION,yes,high,,,,,,,,,-0.07048458149779735,yes,no,0.1,yes
53093ab4bf09fee7,TLM,2026-05-22T08:00:04Z,IMMEDIATE_DUMP_AFTER_TAG,yes,high,,,,,,,,,-0.19727488151658767,no,yes,0.3,yes
