hold_window,stop_model,be_model,token_trades,clusters,total_margin_usdt,total_pnl_usdt,roi_on_margin,token_win_rate,cluster_win_rate,median_token_pnl,median_cluster_roi,p25_token_pnl,p75_token_pnl,best_token_pnl,worst_token_pnl,profit_factor,stopped_out_rate,breakeven_exit_rate,median_mfe,median_mae,max_mae
14d,stop_30,be_after_10,119,20,11900.0,10620.063464664461,0.8924423079549968,0.31092436974789917,0.5,0.0,0.05474273637423346,0.0,118.60961035034268,1827.7206664303435,-230.76923076923083,4.920531434042274,0.08403361344537816,0.5630252100840336,0.19277108433734935,0.04980842911877392,0.8322427126710294
14d,stop_30,be_after_15,119,20,11900.0,16972.727487622396,1.4262796208086048,0.4369747899159664,0.7,0.0,1.0161340221280082,0.0,223.05234701400843,2304.3478260869565,-230.76923076923083,5.342625340013149,0.12605042016806722,0.37815126050420167,0.2597402597402598,0.06058873963989697,0.8322427126710294
14d,stop_30,be_after_20,119,20,11900.0,19242.934326062306,1.6170533047111182,0.5210084033613446,0.8,48.860911270983244,1.5326604157504702,0.0,273.1769752317697,2304.3478260869565,-230.76923076923083,4.763741502974891,0.16806722689075632,0.23529411764705882,0.28378378378378377,0.07929515418502198,0.9165378670788256
14d,stop_30,be_after_5,119,20,11900.0,6164.234095043465,0.518002865129703,0.15126050420168066,0.45,0.0,0.0,0.0,0.0,1827.7206664303435,-230.76923076923083,10.824931770883262,0.01680672268907563,0.8151260504201681,0.1117318435754191,0.020442930153321992,0.4621646065722038
14d,stop_30,no_be,119,20,11900.0,24787.2113312986,2.082958935403244,0.6890756302521008,0.85,148.47457627118655,2.024994276711082,-97.5478468899521,379.7166380589417,2304.3478260869565,-230.76923076923083,4.561960286079937,0.23529411764705882,0.0,0.3351681957186543,0.1092896174863387,1.1950437317784255
14d,stop_50,be_after_10,119,20,11900.0,10164.850708034995,0.8541891351289912,0.31092436974789917,0.45,0.0,0.0,0.0,118.60961035034268,1827.7206664303435,-333.33333333333337,4.2126121704345225,0.06722689075630252,0.5714285714285714,0.19277108433734935,0.04980842911877392,0.9037199124726476
14d,stop_50,be_after_15,119,20,11900.0,17291.89356833903,1.4531002998604228,0.453781512605042,0.65,0.0,1.1315186375126238,0.0,223.05234701400843,2304.3478260869565,-333.33333333333337,5.707854816833111,0.07563025210084033,0.3865546218487395,0.26249209361163794,0.06058873963989697,0.9037199124726476
14d,stop_50,be_after_20,119,20,11900.0,20094.862777902792,1.688643930916201,0.5462184873949579,0.75,60.74766355140193,1.475680358770413,0.0,273.1769752317697,2304.3478260869565,-333.33333333333337,5.406118231579012,0.09243697478991597,0.24369747899159663,0.3030085959885387,0.07929515418502198,0.9165378670788256
14d,stop_50,be_after_5,119,20,11900.0,5959.1058899152595,0.5007652008332151,0.15126050420168066,0.45,0.0,0.0,0.0,0.0,1827.7206664303435,-333.33333333333326,8.157779724805286,0.01680672268907563,0.8151260504201681,0.1117318435754191,0.020442930153321992,0.6113958396141093
14d,stop_50,no_be,119,20,11900.0,26279.39772123991,2.208352749684026,0.7394957983193278,0.8,176.50566487775788,2.596744399421368,-10.58683698018098,379.7166380589417,2304.3478260869565,-333.33333333333337,5.1774288491175335,0.13445378151260504,0.0,0.3374340949033392,0.1092896174863387,1.1950437317784255
1d,no_stop,be_after_10,119,20,11900.0,6292.88366582746,0.528813753430879,0.6302521008403361,0.75,26.25152625152616,0.47823145167100833,0.0,99.75018331258633,793.3902877697842,-109.60854092526684,9.56646847003844,0.0,0.20168067226890757,0.11946902654867264,0.015810276679842028,0.6113958396141093
1d,no_stop,be_after_15,119,20,11900.0,7754.736527444936,0.6516585317180619,0.7310924369747899,0.85,48.47396768402157,0.7236931807011833,0.0,110.47212800219275,793.3902877697842,-109.60854092526684,9.662677038785013,0.0,0.07563025210084033,0.12658227848101267,0.017694063926940506,0.6113958396141093
