token_entity_id,token_symbol,final_outcome,primary_scenario,secondary_flags,anchor_event_id,anchor_event_type,return_1h,return_24h,return_7d,return_30d,return_90d,alt_adj_return_24h,alt_adj_return_30d,alt_adj_return_90d,recovery_90_sustained,recovery_100_sustained,never_recovered,pump20_flag,pump_and_dump_flag,fallback_used,manual_review_required
LPT,LPT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,d73fc736122cc085,SPOT_PAIR_REMOVED,-0.0252365930599369,-0.0094637223974762,0.0347003154574132,0.0189274447949527,0.0646687697160883,-0.028749789283261,-0.2871859437956646,-0.5090849720208148,,,,no,no,no,no
LQTY,LQTY,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,947e1b7ec3820053,SPOT_PAIR_REMOVED,0.0090395480225988,-0.0757062146892656,-0.135593220338983,-0.2,-0.0870056497175141,-0.018479355073026,-0.1632206499953691,-0.0797089152485793,,,,no,no,no,no
LRC,LRC,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE,5ee0d43cf83437cb,MONITORING_TAG_ADDED,-0.0196874999999999,0.0499999999999998,-0.0421875,-0.453125,,0.0814654268559884,-0.3879431684180572,,yes,no,no,no,no,yes,no
LSK,LSK,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,241caa84bf8e058f,SPOT_PAIR_REMOVED,-0.0025542784163473,0.0153256704980841,0.0383141762452106,0.0651340996168581,0.3882503192848019,-0.0028627722642338,0.0199331865270265,-1.0059398425588788,,,,no,no,no,no
LTC,LTC,futures_only_delisting,FUTURES_ONLY_DELISTING,,0631e6fcafde1f7a,FUTURES_CONTRACT_DELISTING_ANNOUNCED,0.0001334044823906,-0.1330042689434365,-0.1266008537886872,-0.1266008537886872,-0.1266008537886872,-0.0701505765040544,-0.0377684551339671,-0.6251992954227092,no,no,no,no,no,no,no
LTO,LTO,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,df810f78fc4e4193,MONITORING_TAG_ADDED,-0.1172638436482085,0.1205211726384365,-0.0716612377850163,0.560260586319218,-0.7068403908794789,0.1089099925497245,0.4742473687122076,-0.7318047952089998,yes,yes,no,no,no,no,no
MAGIC,MAGIC,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,d24a8a4c58835988,SPOT_PAIR_REMOVED,-0.0033101045296165,0.054006968641115,0.2003484320557491,0.4148083623693381,1.195296167247387,0.0021162584106629,0.1300021600801876,0.5582338425817349,,,,no,no,no,no
MANA,MANA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,a22c4c55f4c9e498,SPOT_PAIR_REMOVED,0.008068234209313,0.0525587828492393,-0.0661595205163669,0.1168741355463347,0.0792992162286767,-0.0225205876650187,-0.1692217970740951,-0.3172566018593735,,,,no,no,no,no
MANTA,MANTA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,f6845e55f3279925,SPOT_PAIR_REMOVED,0.0053418803418803,-0.0534188034188034,-0.3108974358974359,-0.2788461538461538,-0.2371794871794872,-0.0124915857193761,-0.1627210105602138,-0.224408777223082,,,,no,no,no,no
MASK,MASK,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,d1b960abb294822b,SPOT_PAIR_REMOVED,0.0006954102920724,0.1314325452016691,0.1999304589707928,0.211404728789986,0.1735048678720445,0.079541834971217,-0.0734014734991644,-0.4635574567936075,,,,no,no,no,no
MATIC,MATIC,futures_only_delisting,FUTURES_ONLY_DELISTING,,59dfaef9b99df315,FUTURES_CONTRACT_DELISTING_ANNOUNCED,0.0081537565521259,-0.0066977285963889,-0.0978450786255095,-0.0978450786255095,-0.0978450786255095,-0.0020189896533936,0.0603737278653307,-0.2942115805752584,yes,yes,no,no,no,no,no
MAV,MAV,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,4a0d972dcec27d72,SPOT_PAIR_REMOVED,-0.0051172707889124,-0.0238805970149253,-0.1373134328358207,-0.2878464818763325,-0.1931769722814498,-0.0028324920426992,-0.1096341912236538,-0.1078067715688234,,,,no,no,no,no
MAVIA,MAVIA,futures_only_delisting,FUTURES_ONLY_DELISTING,,7b533ec87aebacf6,FUTURES_CONTRACT_DELISTING_ANNOUNCED,,,,,,,,,unknown,unknown,unknown,no,no,no,no
MBL,MBL,tag_removed,TAG_REMOVED_AND_RECOVERED,,fb4cbaedb67a967c,MONITORING_TAG_ADDED,-0.0124106807070327,-0.0278300112824368,-0.166980067694622,0.0293343362166227,0.1184655885671306,-0.0248676794839981,0.00093604378703,0.1095120209096921,yes,yes,no,no,no,no,no
MBOX,MBOX,still_tagged,TEMPORARY_PANIC_THEN_RECOVERY,,89466c1eb51993df,MONITORING_TAG_ADDED,-0.0376344086021505,-0.118279569892473,-0.1344086021505376,-0.3064516129032257,,-0.0868141430364844,-0.2412697813212829,,yes,no,no,no,no,no,no
MDT,MDT,delisted_after_tag,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE;TAG_TO_DELISTING,9f755b05acbad2ef,MONITORING_TAG_ADDED,0.0102358700489542,-0.0987983978638183,-0.213618157543391,-0.4432576769025367,0.1157098353360035,-0.0622025757109954,-0.3831781256470722,-0.1501593518335051,yes,yes,no,yes,yes,yes,no
MDX,MDX,delisted_after_tag,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,FALLBACK_PRICE_USED;PUMP_MANUAL_REVIEW;TAG_TO_DELISTING,92ea1ce575290a09,MONITORING_TAG_ADDED,-0.0459921156373193,-0.0788436268068332,-0.1445466491458606,-0.2089356110381077,-0.1134034165571615,-0.0832759201936396,-0.2071524842272491,-0.5496412867682731,no,no,no,yes,yes,yes,yes
ME,ME,seed_tag_only,SEED_TAG_ONLY,,356e1e93fa2204a5,SEED_TAG_ADDED,,,,,,,,,no,no,no,no,no,no,no
MEGA,MEGA,seed_tag_only,SEED_TAG_ONLY,,79658d70d90030f8,SEED_TAG_ADDED,,,,,,,,,no,no,no,no,no,no,no
MEME,MEME,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,627a7342d80351bf,SPOT_PAIR_REMOVED,0.0127365356622999,0.014556040756914,0.0807860262008732,-0.3187772925764192,-0.6131732168850073,0.0317110735391407,-0.1405658653204133,-0.403999386477486,,,,no,no,no,no
MET,MET,seed_tag_only,SEED_TAG_ONLY,,1a5d61079fcff667,SEED_TAG_ADDED,,,,,,,,,yes,yes,no,no,no,no,no
METIS,METIS,seed_tag_only,SEED_TAG_ONLY,,a4d8a96d0a71139c,SEED_TAG_ADDED,,,,,,,,,yes,no,no,no,no,no,no
MILK,MILK,futures_only_delisting,FUTURES_ONLY_DELISTING,,e11330f2294350e7,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.0714985308521057,-0.0778648383937317,-0.5063663075416258,-0.5063663075416258,-0.5063663075416258,-0.0685266546336227,-0.4674821864386538,-0.2459097631547709,no,no,no,no,no,no,no
MINA,MINA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,4b6703ce02a4034d,SPOT_PAIR_REMOVED,0.00271444082519,0.0325732899022801,0.8485342019543975,0.6446796959826275,2.480184581976113,0.0439846441013469,0.0584462475090158,1.3953040462753166,,,,no,no,no,no
MIRA,MIRA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,c3b04706024487bf,SPOT_PAIR_REMOVED,-0.0206753962784287,-0.0062026188835286,-0.0599586492074432,-0.3728463128876637,-0.4548587181254307,-0.0026792675188501,-0.0710486545611053,-0.1531504854915022,,,,no,no,no,no
MITO,MITO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,71350033c21bf8bc,SPOT_PAIR_REMOVED,-0.0150598359553584,0.0482721527497647,-0.0849805028909507,-0.0022858679575098,-0.445744251714401,0.0884532707895789,-0.076173495542386,-0.2559818732454806,,,,no,no,no,no
MKR,MKR,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,b0c9f4e0778c1472,SPOT_PAIR_REMOVED,0.0015384615384614,0.0346153846153847,0.0107692307692308,0.1907692307692308,0.5569230769230769,-0.0172753256150674,-0.0940369715199197,-0.0801392477425751,,,,no,no,no,no
MLN,MLN,delisted_after_tag,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE;TAG_TO_DELISTING,d83b4d4e12311776,MONITORING_TAG_ADDED,-0.0318471337579617,-0.015923566878981,-0.0477707006369426,-0.1082802547770701,,-0.0034703826115733,-0.1931364937096935,,yes,no,no,yes,yes,yes,no
MMT,MMT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,4aabecd3450e7c1b,SPOT_PAIR_REMOVED,0.0019569471624267,0.0459882583170254,-0.1912915851272015,-0.386986301369863,-0.3317025440313111,0.0382591171984307,-0.134112898605403,-0.1234925110087719,,,,no,no,no,no
MOB,MOB,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED,018313d3408ec969,MONITORING_TAG_ADDED,-0.0233545647558385,-0.0955414012738853,-0.2208067940552016,-0.3324840764331209,-0.8677282377919321,-0.0999736946606918,-0.3307009496222623,-1.3039661080030436,no,no,no,no,no,yes,no
MORPHO,MORPHO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,486ba512bfcbb3ca,SPOT_PAIR_REMOVED,-0.0187755102040817,-0.0016326530612245,0.1412244897959182,-0.0408163265306122,0.3877551020408161,0.001890698303454,0.260981331795946,0.6894633346747446,,,,no,no,no,no
MOVE,MOVE,still_tagged,SLOW_BLEED_AFTER_TAG,,18140f8172feb64b,MONITORING_TAG_ADDED,-0.0268582136164896,0.0106183635227983,0.349156777014366,-0.146158650843223,-0.2004996876951904,-0.0260070224737397,-0.1385469725384879,-0.3949474013554841,yes,yes,no,no,no,no,no
MOVR,MOVR,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,41c5a014bfa3aebe,SPOT_PAIR_REMOVED,0.0054801670146138,-0.0352296450939456,0.0934237995824636,0.5182672233820458,5.734864300626305,-0.0238182908948788,-0.0679662250915659,4.6499837649255085,,,,no,no,no,no
MTL,MTL,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,4077520b6ee42a8d,SPOT_PAIR_REMOVED,-0.0173973556019485,-0.0055671537926235,0.091858037578288,0.1544885177453026,-0.0521920668058454,-0.0248532206784083,-0.1516248708453148,-0.6259458085427486,,,,no,no,no,no
MULTI,MULTI,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PRICE_USED,251d2bba37e3dd64,SPOT_TOKEN_DELISTING_ANNOUNCED,-0.0492182976259411,-0.2188766647365374,-0.267515923566879,-0.3512449334105385,-0.5890561667631731,-0.214671403745853,-0.7280783624636411,-0.8748733755385544,no,no,no,no,no,yes,no
MYRO,MYRO,futures_only_delisting,FUTURES_ONLY_DELISTING,PRE_ANNOUNCEMENT_DUMP;PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,0a9ef6cad432e9a9,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.1590181430096051,-0.3287086446104589,-0.4658484525080042,-0.4658484525080042,-0.4658484525080042,-0.2961492048037883,-0.2777454242068592,-0.0315748587899317,no,no,no,no,no,no,no
NEAR,NEAR,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,a658add5991d6415,SPOT_PAIR_REMOVED,-0.0020920502092049,-0.0774058577405857,-0.3193863319386332,-0.1827057182705718,-0.0739191073919106,-0.0159524560869804,0.0759245739233581,0.1368024660957634,,,,no,no,no,no
NEIRO,NEIRO,seed_tag_only,SEED_TAG_ONLY,,72600e163d7457e0,SEED_TAG_ADDED,,,,,,,,,yes,yes,no,no,no,no,no
NEIROETH,NEIROETH,futures_only_delisting,FUTURES_ONLY_DELISTING,PRE_ANNOUNCEMENT_DUMP;PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,a97b95d0966df1a8,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.1452161243322001,-0.508499271491015,-0.7904322486644002,-0.7904322486644002,-0.7904322486644002,-0.5296259657712935,-0.6297211215784866,-0.4012215918094592,no,no,no,no,no,no,no
NEO,NEO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,a2caa954278c0550,SPOT_PAIR_REMOVED,0.007462686567164,0.0029850746268655,0.0029850746268655,1.0432835820895523,0.7328358208955223,0.0150942538813111,0.5852769889084279,-0.3401705889629958,,,,no,no,no,no
NEWT,NEWT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,8cf9f1507eea51c7,SPOT_PAIR_REMOVED,-0.0070210631895686,-0.0682046138415245,0.0351053159478436,0.0451354062186559,-0.2848545636910732,-0.0280234958017103,-0.0287522213662202,-0.0950921852221528,,,,no,no,no,no
NFP,NFP,still_tagged,NO_CLEAR_REACTION,,1713e6ad64f92db2,MONITORING_TAG_ADDED,-0.0334661354581673,0.0135458167330677,0.0541832669322708,,,0.0114333634172013,,,yes,no,no,no,no,no,no
NIL,NIL,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,ee12e02077ef72fc,SPOT_PAIR_REMOVED,0.0089193825042881,0.0198970840480274,-0.0075471698113206,0.1351629502572899,-0.2147512864493996,-0.0162392607455788,-0.0442898207019827,0.0413459054656309,,,,no,no,no,no
NKN,NKN,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED,adf7b79baadd3250,MONITORING_TAG_ADDED,-0.0592885375494069,0.0592885375494072,-0.2015810276679842,0.3754940711462449,-0.0197628458498023,0.0476773574606952,0.2894808535392345,-0.0447272501793232,yes,yes,no,no,no,yes,no
NMR,NMR,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,7b8eedf4a492aacd,SPOT_PAIR_REMOVED,0.0041972717733473,0.0031479538300105,-0.0230849947534101,-0.142707240293809,-0.0461699895068205,0.005882960792394,0.1039889033954062,0.1839628557110389,,,,no,no,no,no
NOM,NOM,still_tagged,NO_CLEAR_REACTION,,5b4814473eb320a9,MONITORING_TAG_ADDED,-0.0071428571428571,-0.0714285714285715,-0.0535714285714286,,,-0.0735410247444379,,,yes,no,no,no,no,no,no
NON,NON,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,,94faf9340260e22c,SPOT_TOKEN_DELISTING_ANNOUNCED,,,,,,,,,unknown,unknown,unknown,no,no,no,yes
NOT,NOT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,1a3a2f2372b31033,SPOT_PAIR_REMOVED,0.0117939168218499,-0.0138630250362092,-0.1374922408441959,-0.2912269811711151,-0.7124974136147321,0.0164442810707388,-0.1064270927893851,-0.3152512099228069,,,,no,no,no,no
NTRN,NTRN,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE,d133553a8f6c79b6,MONITORING_TAG_ADDED,-0.019047619047619,-0.0857142857142858,-0.4666666666666667,,,-0.0550883238729704,,,no,no,no,no,no,yes,no
NULS,NULS,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,0b0fef5c55d48f0f,MONITORING_TAG_ADDED,-0.0091585575271894,-0.0497996565540926,-0.2461362335432169,-0.4676588437321122,,-0.1059525414229302,-0.3711797570331056,,no,no,no,no,no,no,no
NXPC,NXPC,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,bfa102993551de61,SPOT_PAIR_REMOVED,0.0004133370074399,0.0104712041884817,-0.0744006613392119,-0.2225130890052356,-0.3907412510333425,-0.0024454905664591,-0.200329345233609,-0.0649752726354683,,,,no,no,no,no
OAX,OAX,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PROVIDER_UNAVAILABLE,3f3886d7f85907a2,SPOT_TOKEN_DELISTING_ANNOUNCED,0.0208530805687203,-0.1260663507109004,-0.2312796208530805,,,-0.1604225738790492,,,no,no,no,no,no,no,no
OBOL,OBOL,futures_only_delisting,FUTURES_ONLY_DELISTING,,a1a89b2510f9f91b,FUTURES_CONTRACT_DELISTING_ANNOUNCED,0.0057526366251197,-0.2138063279002876,-0.3633748801534037,-0.3633748801534037,-0.3633748801534037,-0.2044681441401787,-0.3244907590504317,-0.1029183357665488,no,no,yes,no,no,no,no
OCEAN,OCEAN,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,3a8b9a12c4e9c073,SPOT_PAIR_REMOVED,0.0053667262969587,0.025044722719141,-0.0082289803220036,0.5041144901610017,0.5355992844364936,0.0371539019735866,0.0461078969798773,-0.5374071254220245,,,,no,no,no,no
OG,OG,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,e01778e8462bb619,SPOT_PAIR_REMOVED,0.0032183908045977,0.0098850574712643,0.0462068965517241,0.0471264367816093,0.0809195402298852,-0.0420056527591877,-0.2376797655075412,-0.5561427844357668,,,,no,no,no,no
OGN,OGN,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,8df74fde2eb2603f,SPOT_PAIR_REMOVED,0.0033783783783782,0.0135135135135133,-0.1638513513513513,-0.2942567567567568,-0.2101351351351351,0.0057843723949186,-0.0413833539922968,-0.0019251021125959,,,,no,no,no,no
OL,OL,futures_only_delisting,FUTURES_ONLY_DELISTING,,a0050d837234a387,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.0831643002028399,-0.1075050709939148,-0.2261663286004057,-0.2261663286004057,,-0.1070152243831671,-0.2785133635674373,,no,no,no,no,no,no,no
OM,OM,spot_pair_removed_only,PAIR_REMOVAL_ONLY,PRE_ANNOUNCEMENT_DUMP;PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,51d186e5fbcc9119,SPOT_PAIR_REMOVED,-0.0214917825537295,-0.1188369152970924,-0.0960809102402023,-0.0303413400758533,,-0.0786557972572782,-0.1042289676607295,,,,,no,no,no,no
OMG,OMG,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PRICE_USED,2b516f723278de6a,SPOT_TOKEN_DELISTING_ANNOUNCED,-0.0142348754448399,-0.1797153024911032,-0.2259786476868328,-0.4111921708185054,-0.6456049822064057,-0.1858456821253917,-0.3124065317008985,-0.4615883517383797,no,no,no,no,no,yes,no
OMNI,OMNI,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,26fa2e938f85603f,SPOT_PAIR_REMOVED,-0.0104849279161205,0.0117955439056356,-0.0878112712975098,0.1389252948885975,0.0681520314547838,0.00055515134649,0.1025230477459106,-0.6650325438007557,,,,no,no,no,no
ONDO,ONDO,unknown,UNKNOWN_MANUAL_REVIEW,,d77a3e3ee1f5840a,SEED_TAG_REMOVED,,,,,,,,,,,,no,no,no,yes
ONE,ONE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,09f57699460b01ad,SPOT_PAIR_REMOVED,0.0079079798705965,0.1229331416247303,-0.074766355140187,0.0388209920920199,0.1272465851905102,0.0478537711104722,-0.2472749405284099,-0.26930923289754,,,,no,no,no,no
ONT,ONT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,5426ff4b709de4d0,SPOT_PAIR_REMOVED,0.0049597024178549,-0.0105393676379417,0.0285182889026658,0.4711717296962183,0.4327340359578424,0.0015698116165038,0.0131651365150939,-0.6402723739006757,,,,no,no,no,no
OOKI,OOKI,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PROVIDER_UNAVAILABLE,6e6a33f0d9f83771,SPOT_TOKEN_DELISTING_ANNOUNCED,-0.1261682242990655,0.1355140186915888,-0.4147196261682242,,,0.1374767117581053,,,no,no,no,no,no,no,no
OP,OP,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,dbcf6bd33f525e4f,SPOT_PAIR_REMOVED,0.01085776330076,0.014657980456026,-0.0575461454940282,0.1378935939196526,1.024972855591748,-0.060421390058232,-0.1482023387007773,0.6284170375036978,,,,no,no,no,no
OPG,OPG,seed_tag_only,SEED_TAG_ONLY,,4e3d60671d4e0d29,SEED_TAG_ADDED,,,,,,,,,yes,no,no,no,no,no,no
ORBS,ORBS,futures_only_delisting,FUTURES_ONLY_DELISTING,,4b8c3834f55076ce,FUTURES_CONTRACT_DELISTING_ANNOUNCED,0.0007002161536822,0.1256126891344717,0.1535604469205711,0.070326057174171,0.070326057174171,0.0868478694922555,0.050125501398832,0.2312507264663597,yes,yes,no,no,no,no,no
ORCA,ORCA,seed_tag_only,SEED_TAG_ONLY,,ed4d839107301745,SEED_TAG_ADDED,,,,,,,,,no,no,no,no,no,no,no
ORDI,ORDI,seed_tag_only,SEED_TAG_ONLY,,d68ee5872a62fb71,SEED_TAG_ADDED,,,,,,,,,yes,yes,no,no,no,no,no
OSMO,OSMO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,520a1beeb119ed7b,SPOT_PAIR_REMOVED,0.0038961038961038,-0.0209647495361782,-0.0669758812615956,-0.0970315398886827,0.0868274582560295,-0.007510276378266,-0.182165068435662,0.0921059892017434,,,,no,no,no,no
OXT,OXT,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE,f3b4f1d87991a6c5,MONITORING_TAG_ADDED,-0.0344827586206896,-0.0919540229885056,0.0,-0.1379310344827585,,-0.060488596132517,-0.0727492029008157,,yes,yes,no,no,no,yes,no
PAXG,PAXG,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,397a243a5262784c,SPOT_PAIR_REMOVED,0.0020565552699229,-0.0061696658097686,-0.0030848329048843,0.0298200514138817,0.036503856041131,-0.0425375592180967,-0.2619373161338264,-0.3913158201225807,,,,no,no,no,no
PDA,PDA,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,0cc30ba0df8ec322,MONITORING_TAG_ADDED,0.0,0.0467937608318891,-0.1464471403812826,-0.1533795493934142,,0.0351825807431771,-0.2393927670004247,,no,no,no,no,no,no,no
PENDLE,PENDLE,unknown,UNKNOWN_MANUAL_REVIEW,,962bedc2f2ac7084,SPOT_PAIR_REMOVED,,,,,,,,,,,,no,no,no,yes
PENGU,PENGU,unknown,UNKNOWN_MANUAL_REVIEW,,15ffdf7661ba0d03,SPOT_PAIR_REMOVED,,,,,,,,,,,,no,no,no,yes
PEOPLE,PEOPLE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,4ba3823fcba1c41d,SPOT_PAIR_REMOVED,-0.0088845014807502,-0.012833168805528,0.115498519249753,-0.0691016781836131,-0.2408687068114511,-0.0360709043832336,0.0125245022107793,0.0623044271104726,,,,no,no,no,no
PEPE,PEPE,unknown,UNKNOWN_MANUAL_REVIEW,,f530cdb21121a1c9,SPOT_PAIR_REMOVED,,,,,,,,,,,,no,no,no,yes
PERL,PERL,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PROVIDER_UNAVAILABLE,8660726da9a31951,SPOT_TOKEN_DELISTING_ANNOUNCED,0.1004842615012107,-0.1234866828087166,0.0193704600484261,,,-0.097240944213457,,,yes,yes,no,yes,yes,no,no
PERP,PERP,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED,9793cd97d25ee40f,MONITORING_TAG_ADDED,-0.0596330275229358,0.0862385321100918,-0.1353211009174312,0.3614678899082568,0.0981651376146788,0.0746273520213798,0.2754546723012464,0.0732007332851579,yes,yes,no,no,no,yes,no
PHA,PHA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,8673e34d83e5499c,SPOT_PAIR_REMOVED,-0.0156709108716943,0.0039177277179236,0.0597453476983349,0.0920666013712048,0.0156709108716943,-0.0153683391678611,-0.2140467872194126,-0.5580828308652088,,,,no,no,no,no
PHB,PHB,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE,166f11821f80f970,MONITORING_TAG_ADDED,0.0150375939849625,0.0300751879699248,-0.1052631578947369,-0.2706766917293233,,0.0607011498112401,-0.1987633635891008,,yes,no,no,no,no,yes,no
PIVX,PIVX,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,1a899d3004bc72d6,SPOT_PAIR_REMOVED,0.0122850122850122,-0.0614250614250614,-0.2325962325962325,-0.2997542997542997,-0.4291564291564291,-0.0676526964780301,-0.230324105922468,-0.3455409416743851,,,,no,no,no,no
PIXEL,PIXEL,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,5cfc9e8a178c3ea5,SPOT_PAIR_REMOVED,0.0012048192771083,0.0265060240963854,-0.069277108433735,-0.2650602409638555,-0.7617469879518073,-0.0076104205551849,-0.3401492259424948,-0.5349123465122343,,,,no,no,no,no
PLUME,PLUME,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,95464b9802d62281,SPOT_PAIR_REMOVED,-0.0052666227781434,-0.0039499670836077,-0.1928900592495063,-0.3594470046082949,-0.0882159315339039,-0.0116791082022024,-0.1065736018438349,0.1199941014886352,,,,no,no,no,no
PNT,PNT,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PROVIDER_UNAVAILABLE,31a48282d85a2000,SPOT_TOKEN_DELISTING_ANNOUNCED,-0.117508813160987,0.1797884841363104,-0.381903642773208,,,0.1007051843124386,,,no,no,no,no,no,no,no
PNUT,PNUT,seed_tag_only,SEED_TAG_ONLY,,0c57f5528ade8801,SEED_TAG_ADDED,,,,,,,,,yes,yes,no,no,no,no,no
POLS,POLS,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED,167819d9a56f2560,MONITORING_TAG_ADDED,-0.0102507779608275,-0.1308804686069925,-0.4435291964122277,-0.5024711696869852,-0.4160717554457258,-0.1279181368085537,-0.5308694621165779,-0.4250253231031643,no,no,no,no,no,yes,no
POLYX,POLYX,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,0eba0c48122f1343,SPOT_PAIR_REMOVED,-0.0081037277147487,-0.0583468395461912,-0.1231766612641814,-0.2965964343598054,-0.19935170178282,-0.0491899777321763,-0.0381837140651775,0.065358446364214,,,,no,no,no,no
POND,POND,still_tagged,NO_CLEAR_REACTION,,35a9e6faaa5862b7,MONITORING_TAG_ADDED,-0.004739336492891,-0.004739336492891,-0.014218009478673,,,-0.0068517898087574,,,yes,no,no,no,no,no,no
PONKE,PONKE,futures_only_delisting,FUTURES_ONLY_DELISTING,,d873eb465fc217e7,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.0295888976171772,-0.0413720869337523,-0.0031421838177534,-0.0031421838177534,-0.0031421838177534,-0.0590044154033484,0.0791610568695383,0.2948267890946906,yes,no,no,no,no,no,no
PORT3,PORT3,futures_only_delisting,FUTURES_ONLY_DELISTING,PRE_ANNOUNCEMENT_DUMP;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,c441b4b20adec1e7,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.1276752767527674,-0.1276752767527674,-0.1276752767527674,-0.1276752767527674,-0.1276752767527674,-0.1380239850765525,-0.0571437241376094,0.1589997245848184,yes,yes,no,no,no,no,no
