hold_window,stop_model,be_model,token_trades,clusters,total_margin_usdt,total_pnl_usdt,roi_on_margin,token_win_rate,cluster_win_rate,median_token_pnl,median_cluster_roi,p25_token_pnl,p75_token_pnl,best_token_pnl,worst_token_pnl,profit_factor,stopped_out_rate,breakeven_exit_rate,median_mfe,median_mae,max_mae
14d,stop_15,be_after_10,53,17,5300.0,6332.328308296605,1.1947789260936992,0.3018867924528302,0.5882352941176471,0.0,0.23760651862909687,0.0,151.685393258427,1827.7206664303435,-130.43478260869568,5.413440942146122,0.20754716981132076,0.49056603773584906,0.19277108433734935,0.040983606557376984,0.4377358490566037
14d,stop_15,be_after_15,53,17,5300.0,6469.668398915584,1.2206921507387893,0.33962264150943394,0.47058823529411764,0.0,-0.014889815366289326,-130.43478260869557,206.5217391304348,1827.7206664303435,-130.43478260869568,3.610567950439623,0.3584905660377358,0.3018867924528302,0.2109826589595376,0.07619047619047614,0.4377358490566037
14d,stop_15,be_after_20,53,17,5300.0,7134.546172147772,1.346140787197693,0.41509433962264153,0.5294117647058824,0.0,0.7489990735226,-130.43478260869557,292.92929292929284,1827.7206664303435,-130.43478260869568,3.3781820573825936,0.4339622641509434,0.1509433962264151,0.2571942446043167,0.11935110081112388,0.4377358490566037
14d,stop_15,be_after_5,53,17,5300.0,4070.9768409798403,0.7681088379207246,0.16981132075471697,0.4117647058823529,0.0,0.0,0.0,0.0,1827.7206664303435,-130.43478260869568,8.80270561187803,0.07547169811320754,0.7547169811320755,0.10977701543739271,0.012525252525252384,0.3908045977011494
14d,stop_15,no_be,53,17,5300.0,8659.091136325162,1.6337907804387097,0.5094339622641509,0.5882352941176471,43.1999999999999,1.657126464727687,-130.43478260869557,340.1673640167364,1827.7206664303435,-130.43478260869568,3.5533217453266515,0.49056603773584906,0.0,0.2664092664092663,0.1351351351351351,1.1888198757763973
14d,stop_20,be_after_10,53,17,5300.0,6267.110916992257,1.1824737579230675,0.3018867924528302,0.5294117647058824,0.0,0.11683357176919372,0.0,151.685393258427,1827.7206664303435,-166.66666666666674,5.178073944661506,0.16981132075471697,0.5283018867924528,0.19277108433734935,0.040983606557376984,0.4377358490566037
14d,stop_20,be_after_15,53,17,5300.0,7313.294593193571,1.3798669043761456,0.37735849056603776,0.5882352941176471,0.0,1.5255621491594702,-166.66666666666652,253.42465753424648,1827.7206664303435,-166.66666666666674,3.885478878404002,0.2830188679245283,0.32075471698113206,0.23921150772509336,0.07619047619047614,0.4377358490566037
14d,stop_20,be_after_20,53,17,5300.0,7833.244830193877,1.4779707226780898,0.4528301886792453,0.6470588235294118,0.0,1.5255621491594702,-166.66666666666663,300.66815144766144,1827.7206664303435,-166.66666666666674,3.4469840597093637,0.3584905660377358,0.16981132075471697,0.27329192546583836,0.11935110081112388,0.4377358490566037
14d,stop_20,be_after_5,53,17,5300.0,4259.38263808129,0.8036571015247717,0.16981132075471697,0.4117647058823529,0.0,0.0,0.0,0.0,1827.7206664303435,-166.66666666666674,13.778147914243867,0.03773584905660377,0.7924528301886793,0.10977701543739271,0.012525252525252384,0.3908045977011494
14d,stop_20,no_be,53,17,5300.0,9774.273998312463,1.8442026411910308,0.5660377358490566,0.7058823529411765,82.72208638956813,1.66956214915947,-166.66666666666663,381.05489773950495,1827.7206664303435,-166.66666666666674,3.6408510083370214,0.41509433962264153,0.0,0.3065420560747665,0.1351351351351351,1.1888198757763973
